SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,Comment,rowguid,ModifiedDate
62995,8,2013-12-28T00:00:00.000Z,2014-01-09T00:00:00.000Z,2014-01-04T00:00:00.000Z,5,true,SO62995,,10-4030-022718,22718,,4,16067,16067,1,8951,641252Vi46137,,600.46,48.0368,15.0115,663.5083,,{FF6FC307-CC90-4698-ABF1-4C807B845128},2014-01-04T00:00:00.000Z
63026,8,2013-12-29T00:00:00.000Z,2014-01-10T00:00:00.000Z,2014-01-05T00:00:00.000Z,5,true,SO63026,,10-4030-015202,15202,,4,22683,22683,1,7761,725598Vi40201,,12.94,1.0352,0.3235,14.2987,,{FA09C39E-D394-44ED-8217-5D3268351FBA},2014-01-05T00:00:00.000Z
63474,8,2014-01-02T00:00:00.000Z,2014-01-14T00:00:00.000Z,2014-01-09T00:00:00.000Z,5,true,SO63474,,10-4030-016754,16754,,6,24067,24067,1,13936,137375Vi72268,10789,2362.27,188.9816,59.0568,2610.3084,,{4AB63790-3B8A-43E9-8B1E-56B0625646B8},2014-01-09T00:00:00.000Z
63494,8,2014-01-02T00:00:00.000Z,2014-01-14T00:00:00.000Z,2014-01-09T00:00:00.000Z,5,true,SO63494,,10-4030-011398,11398,,10,22577,22577,1,11974,1042831Vi61881,10792,2419.06,193.5248,60.4765,2673.0613,,{818164BE-0BAF-46DB-9E08-49FE09554574},2014-01-09T00:00:00.000Z
63611,8,2014-01-04T00:00:00.000Z,2014-01-16T00:00:00.000Z,2014-01-11T00:00:00.000Z,5,true,SO63611,,10-4030-020686,20686,,4,13306,13306,1,14204,141671Vi73654,,1151.76,92.1408,28.794,1272.6948,,{4A758F31-E310-4827-9B52-07C22D95390A},2014-01-11T00:00:00.000Z
63628,8,2014-01-05T00:00:00.000Z,2014-01-17T00:00:00.000Z,2014-01-12T00:00:00.000Z,5,true,SO63628,,10-4030-018194,18194,,9,12655,12655,1,4469,1218883Vi23429,10820,8.99,0.7192,0.2248,9.934,,{2F12C5D9-1240-4AB1-8539-C00F939BC52C},2014-01-12T00:00:00.000Z
63640,8,2014-01-05T00:00:00.000Z,2014-01-17T00:00:00.000Z,2014-01-12T00:00:00.000Z,5,true,SO63640,,10-4030-026798,26798,,1,13035,13035,1,16393,621788Vi84762,,28.99,2.3192,0.7248,32.034,,{2C188ED6-9078-4FFE-8E6B-EBD191D38A8A},2014-01-12T00:00:00.000Z
63803,8,2014-01-07T00:00:00.000Z,2014-01-19T00:00:00.000Z,2014-01-14T00:00:00.000Z,5,true,SO63803,,10-4030-026490,26490,,4,22284,22284,1,6422,1240683Vi33324,,2419.06,193.5248,60.4765,2673.0613,,{E7D70D51-E960-49C1-B5C4-6A1BC9469EAA},2014-01-14T00:00:00.000Z
63840,8,2014-01-08T00:00:00.000Z,2014-01-20T00:00:00.000Z,2014-01-15T00:00:00.000Z,5,true,SO63840,,10-4030-026720,26720,,1,23175,23175,1,10307,321460Vi53178,,68.97,5.5176,1.7243,76.2119,,{D17C4B34-DBC6-4AF6-949A-3513DC705B8F},2014-01-15T00:00:00.000Z
63977,8,2014-01-10T00:00:00.000Z,2014-01-22T00:00:00.000Z,2014-01-17T00:00:00.000Z,5,true,SO63977,,10-4030-014660,14660,,1,12336,12336,1,156,1236038Vi817,,889.47,71.1576,22.2368,982.8644,,{B115FBED-D366-4DE7-866D-AE69A49CD53C},2014-01-17T00:00:00.000Z
64067,8,2014-01-12T00:00:00.000Z,2014-01-24T00:00:00.000Z,2014-01-19T00:00:00.000Z,5,true,SO64067,,10-4030-017900,17900,,7,19749,19749,1,5363,819648Vi28087,,1750.98,140.0784,43.7745,1934.8329,,{DA7892BA-13BC-4C30-AB9B-02DAF00AFEB7},2014-01-19T00:00:00.000Z
64120,8,2014-01-13T00:00:00.000Z,2014-01-25T00:00:00.000Z,2014-01-20T00:00:00.000Z,5,true,SO64120,,10-4030-017290,17290,,9,20594,20594,1,10884,118950Vi56152,10908,62.98,5.0384,1.5745,69.5929,,{C317C96C-1419-467D-81EF-53CEDED18D83},2014-01-20T00:00:00.000Z
64141,8,2014-01-13T00:00:00.000Z,2014-01-25T00:00:00.000Z,2014-01-20T00:00:00.000Z,5,true,SO64141,,10-4030-016359,16359,,1,17525,17525,1,599,325842Vi3070,,7.28,0.5824,0.182,8.0444,,{5745F3AD-27DD-4D88-9951-65A76200230C},2014-01-20T00:00:00.000Z
64780,8,2014-01-22T00:00:00.000Z,2014-02-03T00:00:00.000Z,2014-01-29T00:00:00.000Z,5,true,SO64780,,10-4030-026111,26111,,4,21690,21690,1,3421,1240738Vi18017,,2419.06,193.5248,60.4765,2673.0613,,{87EDB22F-0715-4B73-886F-78DC136844B3},2014-01-29T00:00:00.000Z
65148,8,2014-01-28T00:00:00.000Z,2014-02-09T00:00:00.000Z,2014-02-04T00:00:00.000Z,5,true,SO65148,,10-4030-020706,20706,,4,18882,18882,1,18380,141691Vi95502,,1759.97,140.7976,43.9993,1944.7669,,{A8CF9EDC-72FB-4586-98EB-05F10F69B8C6},2014-02-04T00:00:00.000Z
65451,8,2014-01-30T00:00:00.000Z,2014-02-11T00:00:00.000Z,2014-02-06T00:00:00.000Z,5,true,SO65451,,10-4030-011488,11488,,10,17082,17082,1,453,442809Vi2356,11100,2393.06,191.4448,59.8265,2644.3313,,{B7AFC523-212C-43AC-802C-6C8D54BDC143},2014-02-06T00:00:00.000Z
65587,8,2014-02-02T00:00:00.000Z,2014-02-14T00:00:00.000Z,2014-02-09T00:00:00.000Z,5,true,SO65587,,10-4030-014841,14841,,8,17392,17392,1,7142,226083Vi37054,,85.48,6.8384,2.137,94.4554,,{374AAA71-F79F-473E-9868-A9C7AFC535FB},2014-02-09T00:00:00.000Z
65700,8,2014-02-04T00:00:00.000Z,2014-02-16T00:00:00.000Z,2014-02-11T00:00:00.000Z,5,true,SO65700,,10-4030-020019,20019,,1,16250,16250,1,3042,1024419Vi15998,,128.97,10.3176,3.2243,142.5119,,{9EF44B99-D578-4000-A748-0BE24D0C33CE},2014-02-11T00:00:00.000Z
65737,8,2014-02-04T00:00:00.000Z,2014-02-16T00:00:00.000Z,2014-02-11T00:00:00.000Z,5,true,SO65737,,10-4030-018656,18656,,4,13905,13905,1,4512,640830Vi23616,,564.48,45.1584,14.112,623.7504,,{9F068DFE-E89C-441C-B14D-2BA4D225D150},2014-02-11T00:00:00.000Z
66392,8,2014-02-15T00:00:00.000Z,2014-02-27T00:00:00.000Z,2014-02-22T00:00:00.000Z,5,true,SO66392,,10-4030-024825,24825,,6,17090,17090,1,1664,625365Vi8545,11273,4.99,0.3992,0.1248,5.514,,{C749C57A-CE40-4992-8779-0D566C2445B3},2014-02-22T00:00:00.000Z
66797,8,2014-02-21T00:00:00.000Z,2014-03-05T00:00:00.000Z,2014-02-28T00:00:00.000Z,5,true,SO66797,,10-4030-012166,12166,,6,24457,24457,1,11409,323954Vi58838,11339,49.97,3.9976,1.2493,55.2169,,{4096DBA4-B96F-45B4-9C31-E58B5A2EE558},2014-02-28T00:00:00.000Z
66803,8,2014-02-21T00:00:00.000Z,2014-03-05T00:00:00.000Z,2014-02-28T00:00:00.000Z,5,true,SO66803,,10-4030-018002,18002,,8,24125,24125,1,16266,927637Vi84127,,27.28,2.1824,0.682,30.1444,,{5CAED21E-6E93-43A3-AA6F-AF6F4CDF546A},2014-02-28T00:00:00.000Z
66888,8,2014-02-23T00:00:00.000Z,2014-03-07T00:00:00.000Z,2014-03-02T00:00:00.000Z,5,true,SO66888,,10-4030-017942,17942,,8,23156,23156,1,911,516385Vi4625,,1714.97,137.1976,42.8743,1895.0419,,{A33A5909-7083-4362-ABC0-7AB0F6F6E424},2014-03-02T00:00:00.000Z
67055,8,2014-02-25T00:00:00.000Z,2014-03-09T00:00:00.000Z,2014-03-04T00:00:00.000Z,5,true,SO67055,,10-4030-011180,11180,,4,29670,29670,1,,,,99.47,7.9576,2.4868,109.9144,,{E3D995ED-33B4-4272-AB2C-C1BFB09052B4},2014-03-04T00:00:00.000Z
67315,8,2014-03-01T00:00:00.000Z,2014-03-13T00:00:00.000Z,2014-03-08T00:00:00.000Z,5,false,SO67315,PO7105133864,10-4020-000668,29981,284,1,904,904,5,15784,97031Vi81587,,7264.295,694.9778,217.1806,8176.4534,,{AED9E8C9-2246-4578-9CCB-08C73781ED9A},2014-03-08T00:00:00.000Z
67556,8,2014-03-03T00:00:00.000Z,2014-03-15T00:00:00.000Z,2014-03-10T00:00:00.000Z,5,true,SO67556,,10-4030-024252,24252,,9,21999,21999,1,5080,938818Vi26603,11447,562.96,45.0368,14.074,622.0708,,{60026157-8304-4335-87EF-79AF236C6F37},2014-03-10T00:00:00.000Z
68114,8,2014-03-12T00:00:00.000Z,2014-03-24T00:00:00.000Z,2014-03-19T00:00:00.000Z,5,true,SO68114,,10-4030-011530,11530,,6,27981,27981,1,18732,124047Vi97375,11548,69.99,5.5992,1.7498,77.339,,{BD464419-51B2-4BB7-A36C-C85424713E9E},2014-03-19T00:00:00.000Z
43659,8,2011-05-31T00:00:00.000Z,2011-06-12T00:00:00.000Z,2011-06-07T00:00:00.000Z,5,false,SO43659,PO522145787,10-4020-000676,29825,279,5,985,985,5,16281,105041Vi84182,,20565.6206,1971.5149,616.0984,23153.2339,,{79B65321-39CA-4115-9CBA-8FE0903E12E6},2011-06-07T00:00:00.000Z
44168,8,2011-08-07T00:00:00.000Z,2011-08-19T00:00:00.000Z,2011-08-14T00:00:00.000Z,5,true,SO44168,,10-4030-012211,12211,,7,28328,28328,1,7236,231034Vi37533,892,3578.27,286.2616,89.4568,3953.9884,,{B2EFE9B7-A1AF-4195-9EB6-2EB0D3FF8991},2011-08-14T00:00:00.000Z
44576,8,2011-10-01T00:00:00.000Z,2011-10-13T00:00:00.000Z,2011-10-08T00:00:00.000Z,5,true,SO44576,,10-4030-028660,28660,,1,26952,26952,1,7042,335615Vi36584,,3578.27,286.2616,89.4568,3953.9884,,{27F21A76-A7D7-4768-ABB1-E72C23C356CA},2011-10-08T00:00:00.000Z
44838,8,2011-11-05T00:00:00.000Z,2011-11-17T00:00:00.000Z,2011-11-12T00:00:00.000Z,5,true,SO44838,,10-4030-014138,14138,,8,27060,27060,1,3572,330944Vi18806,2060,3578.27,286.2616,89.4568,3953.9884,,{F688A94D-D1B6-455B-8463-74A1288EF26A},2011-11-12T00:00:00.000Z
44894,8,2011-11-12T00:00:00.000Z,2011-11-24T00:00:00.000Z,2011-11-19T00:00:00.000Z,5,true,SO44894,,10-4030-025943,25943,,4,28347,28347,1,7006,333284Vi36428,,3374.99,269.9992,84.3748,3729.364,,{B0680E7C-92AB-4476-94A2-24EBA3785B82},2011-11-19T00:00:00.000Z
44916,8,2011-11-14T00:00:00.000Z,2011-11-26T00:00:00.000Z,2011-11-21T00:00:00.000Z,5,true,SO44916,,10-4030-018463,18463,,9,12155,12155,1,3816,934449Vi20083,2173,3578.27,286.2616,89.4568,3953.9884,,{BF5F3806-7EEF-4F19-AA4F-FD25C0FA316A},2011-11-21T00:00:00.000Z
44995,8,2011-11-25T00:00:00.000Z,2011-12-07T00:00:00.000Z,2011-12-02T00:00:00.000Z,5,true,SO44995,,10-4030-028841,28841,,4,15047,15047,1,18845,532796Vi97909,,3578.27,286.2616,89.4568,3953.9884,,{AA928C6C-696A-47CA-A2A4-A2EEAC03DC80},2011-12-02T00:00:00.000Z
45158,8,2011-12-15T00:00:00.000Z,2011-12-27T00:00:00.000Z,2011-12-22T00:00:00.000Z,5,true,SO45158,,10-4030-028419,28419,,7,15245,15245,1,2296,531651Vi12031,,3399.99,271.9992,84.9998,3756.989,,{5AEEB4EF-11D4-4882-8A17-9D203BF5F3A7},2011-12-22T00:00:00.000Z
45206,8,2011-12-22T00:00:00.000Z,2012-01-03T00:00:00.000Z,2011-12-29T00:00:00.000Z,5,true,SO45206,,10-4030-012474,12474,,7,16446,16446,1,822,231772Vi4196,,3578.27,286.2616,89.4568,3953.9884,,{2CC00722-47BE-47E0-AEC1-8D78840B13B5},2011-12-29T00:00:00.000Z
45321,8,2012-01-01T00:00:00.000Z,2012-01-13T00:00:00.000Z,2012-01-08T00:00:00.000Z,5,false,SO45321,PO3799119166,10-4020-000312,29522,276,4,1040,1040,5,17861,68016Vi92659,,61189.0793,5872.4749,1835.1484,68896.7026,,{08AD15D4-2CFF-40C0-A4C3-FD82EE986303},2012-01-08T00:00:00.000Z
45344,8,2012-01-01T00:00:00.000Z,2012-01-13T00:00:00.000Z,2012-01-08T00:00:00.000Z,5,false,SO45344,PO8816179390,10-4020-000218,29885,283,1,857,857,5,2470,108701Vi12864,,58114.5796,5577.1425,1742.857,65434.5791,,{DF317CD8-338C-401F-A7ED-27AD00DEFAB7},2012-01-08T00:00:00.000Z
45551,8,2012-01-29T00:00:00.000Z,2012-02-10T00:00:00.000Z,2012-02-05T00:00:00.000Z,5,false,SO45551,PO1943115167,10-4020-000525,30013,279,5,967,967,5,7347,86682Vi38091,,7274.3061,698.3334,218.2292,8190.8687,,{A576BC14-DE3F-41ED-AC81-A6024C57A6D6},2012-02-05T00:00:00.000Z
45739,8,2012-02-21T00:00:00.000Z,2012-03-04T00:00:00.000Z,2012-02-28T00:00:00.000Z,5,true,SO45739,,10-4030-011903,11903,,9,13660,13660,1,14304,135735Vi74156,3296,3374.99,269.9992,84.3748,3729.364,,{D13DABAF-0EBD-49EE-B0FC-19AD2203BD68},2012-02-28T00:00:00.000Z
45806,8,2012-02-29T00:00:00.000Z,2012-03-12T00:00:00.000Z,2012-03-07T00:00:00.000Z,5,false,SO45806,PO4176142696,10-4020-000458,30084,279,5,958,958,5,2519,108073Vi13146,,2923.3189,281.5903,87.997,3292.9062,,{F9BE0F83-D9F6-4415-8FFE-2CA60FDD202D},2012-03-07T00:00:00.000Z
46123,8,2012-03-31T00:00:00.000Z,2012-04-12T00:00:00.000Z,2012-04-07T00:00:00.000Z,5,true,SO46123,,10-4030-012152,12152,,4,23638,23638,1,14103,732420Vi73147,,3578.27,286.2616,89.4568,3953.9884,,{6299EFAE-A312-4D61-98B8-C428ABA1546F},2012-04-07T00:00:00.000Z
46339,8,2012-04-30T00:00:00.000Z,2012-05-12T00:00:00.000Z,2012-05-07T00:00:00.000Z,5,false,SO46339,PO15950135611,10-4020-000114,29673,276,4,1007,1007,5,18407,95646Vi95621,,3014.6391,288.6734,90.2104,3393.5229,,{F1EE72AA-665A-40C9-93CF-5A54944E8606},2012-05-07T00:00:00.000Z
46533,8,2012-05-20T00:00:00.000Z,2012-06-01T00:00:00.000Z,2012-05-27T00:00:00.000Z,5,true,SO46533,,10-4030-026106,26106,,4,26203,26203,1,5629,633237Vi29456,,3374.99,269.9992,84.3748,3729.364,,{57BBC92D-82E5-47B6-820F-696DC21EF6EC},2012-05-27T00:00:00.000Z
46622,8,2012-05-30T00:00:00.000Z,2012-06-11T00:00:00.000Z,2012-06-06T00:00:00.000Z,5,false,SO46622,PO13862155069,10-4020-000119,30067,289,6,464,464,5,3980,95967Vi20982,4387,42262.6609,4067.9067,1271.2208,47601.7884,,{87BCFCDF-1F50-4648-94B7-A3AE27F750EF},2012-06-06T00:00:00.000Z
46712,8,2012-06-03T00:00:00.000Z,2012-06-15T00:00:00.000Z,2012-06-10T00:00:00.000Z,5,true,SO46712,,10-4030-013779,13779,,7,25016,25016,1,16593,1230994Vi85917,,2181.5625,174.525,54.5391,2410.6266,,{14506919-B0B8-44A7-953E-8FD939BC3DAD},2012-06-10T00:00:00.000Z
47461,8,2012-07-31T00:00:00.000Z,2012-08-12T00:00:00.000Z,2012-08-07T00:00:00.000Z,5,true,SO47461,,10-4030-026320,26320,,4,28373,28373,1,9485,433427Vi48896,,2071.4196,165.7136,51.7855,2288.9187,,{2258FE62-10AD-41FF-BC64-F13754667074},2012-08-07T00:00:00.000Z
47502,8,2012-08-08T00:00:00.000Z,2012-08-20T00:00:00.000Z,2012-08-15T00:00:00.000Z,5,true,SO47502,,10-4030-019278,19278,,10,22426,22426,1,7756,631273Vi40162,5160,1000.4375,80.035,25.0109,1105.4834,,{B9D269D4-9A19-44B1-8E9F-F3962FA8FAC7},2012-08-15T00:00:00.000Z
47552,8,2012-08-13T00:00:00.000Z,2012-08-25T00:00:00.000Z,2012-08-20T00:00:00.000Z,5,true,SO47552,,10-4030-021950,21950,,9,15976,15976,1,15640,334938Vi80829,5210,2443.35,195.468,61.0838,2699.9018,,{FF0F9BBA-6C8D-478A-88E6-7C1E19234E75},2012-08-20T00:00:00.000Z
47627,8,2012-08-25T00:00:00.000Z,2012-09-06T00:00:00.000Z,2012-09-01T00:00:00.000Z,5,true,SO47627,,10-4030-016444,16444,,10,27810,27810,1,812,631586Vi4103,5347,2443.35,195.468,61.0838,2699.9018,,{ACE650E9-603E-4CDC-9346-51DE2059CFC1},2012-09-01T00:00:00.000Z
47759,8,2012-09-02T00:00:00.000Z,2012-09-14T00:00:00.000Z,2012-09-09T00:00:00.000Z,5,true,SO47759,,10-4030-014773,14773,,7,15120,15120,1,14231,831539Vi73783,,2181.5625,174.525,54.5391,2410.6266,,{7106227B-28FE-4007-9C1C-FC5A556880F0},2012-09-09T00:00:00.000Z
47760,8,2012-09-02T00:00:00.000Z,2012-09-14T00:00:00.000Z,2012-09-09T00:00:00.000Z,5,true,SO47760,,10-4030-013482,13482,,4,12472,12472,1,14413,832086Vi74692,,2181.5625,174.525,54.5391,2410.6266,,{C8FE5CB3-4E9E-41FD-90A2-97D364B83B21},2012-09-09T00:00:00.000Z
47836,8,2012-09-14T00:00:00.000Z,2012-09-26T00:00:00.000Z,2012-09-21T00:00:00.000Z,5,true,SO47836,,10-4030-028707,28707,,7,17584,17584,1,776,531378Vi3947,,2071.4196,165.7136,51.7855,2288.9187,,{AF2B1AA5-0967-4CB4-BBF3-2395B6D3A348},2012-09-21T00:00:00.000Z
48024,8,2012-09-30T00:00:00.000Z,2012-10-12T00:00:00.000Z,2012-10-07T00:00:00.000Z,5,false,SO48024,PO10788155512,10-4020-000468,29765,275,3,806,806,5,15076,56346Vi77985,,20.1865,1.6149,0.5047,22.3061,,{D02516AE-0771-4A2D-A3E4-017BD01F4D1B},2012-10-07T00:00:00.000Z
48094,8,2012-09-30T00:00:00.000Z,2012-10-12T00:00:00.000Z,2012-10-07T00:00:00.000Z,5,true,SO48094,,10-4030-013657,13657,,1,18484,18484,1,4105,531973Vi21541,,2443.35,195.468,61.0838,2699.9018,,{A2C5EFAD-8A2E-488B-8F1B-31F58E1EF8A5},2012-10-07T00:00:00.000Z
48321,8,2012-10-30T00:00:00.000Z,2012-11-11T00:00:00.000Z,2012-11-06T00:00:00.000Z,5,false,SO48321,PO14790154902,10-4020-000497,29499,289,6,527,527,5,5958,105852Vi31021,6070,32197.4623,3086.8332,964.6354,36248.9309,,{85235859-842F-4A45-B90E-8B6DAF71A8CD},2012-11-06T00:00:00.000Z
48977,8,2012-12-22T00:00:00.000Z,2013-01-03T00:00:00.000Z,2012-12-29T00:00:00.000Z,5,true,SO48977,,10-4030-020842,20842,,8,15826,15826,1,891,931511Vi4525,,782.99,62.6392,19.5748,865.204,,{745490BE-89D4-41D9-A3E6-6339FC4BDCAE},2012-12-29T00:00:00.000Z
49778,8,2013-02-24T00:00:00.000Z,2013-03-08T00:00:00.000Z,2013-03-03T00:00:00.000Z,5,true,SO49778,,10-4030-017198,17198,,8,15215,15215,1,9484,1130585Vi48895,,2443.35,195.468,61.0838,2699.9018,,{3CC29AF6-E9BF-4249-8E13-AE955C94BA1B},2013-03-03T00:00:00.000Z
50142,8,2013-03-24T00:00:00.000Z,2013-04-05T00:00:00.000Z,2013-03-31T00:00:00.000Z,5,true,SO50142,,10-4030-026920,26920,,9,22596,22596,1,1407,135900Vi7218,7663,782.99,62.6392,19.5748,865.204,,{D9FD9CC1-311D-4D44-A68C-C5B2162A892D},2013-03-31T00:00:00.000Z
50183,8,2013-03-29T00:00:00.000Z,2013-04-10T00:00:00.000Z,2013-04-05T00:00:00.000Z,5,true,SO50183,,10-4030-020912,20912,,8,20441,20441,1,5258,731445Vi27510,,782.99,62.6392,19.5748,865.204,,{A55E9380-0921-4997-BFBF-DCF6F6D1612B},2013-04-05T00:00:00.000Z
50632,8,2013-04-28T00:00:00.000Z,2013-05-10T00:00:00.000Z,2013-05-05T00:00:00.000Z,5,true,SO50632,,10-4030-015908,15908,,4,26967,26967,1,7644,1233463Vi39605,,782.99,62.6392,19.5748,865.204,,{5D54264E-D128-4517-92ED-78597DC557E7},2013-05-05T00:00:00.000Z
50818,8,2013-05-05T00:00:00.000Z,2013-05-17T00:00:00.000Z,2013-05-12T00:00:00.000Z,5,true,SO50818,,10-4030-018019,18019,,8,12689,12689,1,8077,730504Vi41881,,2181.5625,174.525,54.5391,2410.6266,,{BAAAD6CF-A8B6-4711-AD9A-A26997415DA5},2013-05-12T00:00:00.000Z
51206,8,2013-06-01T00:00:00.000Z,2013-06-13T00:00:00.000Z,2013-06-08T00:00:00.000Z,5,true,SO51206,,10-4030-011400,11400,,10,17631,17631,1,8486,316553Vi43879,8427,2318.96,185.5168,57.974,2562.4508,,{60EC0FA3-6138-4873-8D8B-8B2C14B72D93},2013-06-08T00:00:00.000Z
51319,8,2013-06-07T00:00:00.000Z,2013-06-19T00:00:00.000Z,2013-06-14T00:00:00.000Z,5,true,SO51319,,10-4030-028758,28758,,7,24904,24904,1,8383,1042273Vi43420,,553.97,44.3176,13.8493,612.1369,,{4BB2A11E-DABA-4801-B94F-98CB279B57F0},2013-06-14T00:00:00.000Z
51322,8,2013-06-08T00:00:00.000Z,2013-06-20T00:00:00.000Z,2013-06-15T00:00:00.000Z,5,true,SO51322,,10-4030-012296,12296,,7,25786,25786,1,12457,920149Vi64431,,2451.3,196.104,61.2825,2708.6865,,{CBAC6772-B765-4508-B733-E4CACA76498D},2013-06-15T00:00:00.000Z
51370,8,2013-06-10T00:00:00.000Z,2013-06-22T00:00:00.000Z,2013-06-17T00:00:00.000Z,5,true,SO51370,,10-4030-024417,24417,,4,27255,27255,1,12196,1240624Vi63068,,2467.02,197.3616,61.6755,2726.0571,,{3A2BB21F-A8DA-4F56-9851-6749C3A90844},2013-06-17T00:00:00.000Z
51547,8,2013-06-22T00:00:00.000Z,2013-07-04T00:00:00.000Z,2013-06-29T00:00:00.000Z,5,true,SO51547,,10-4030-012300,12300,,7,12214,12214,1,5942,620156Vi30959,,2498.34,199.8672,62.4585,2760.6657,,{DBBEE42B-EE61-4DA8-87FE-03DE90301DD9},2013-06-29T00:00:00.000Z
51582,8,2013-06-23T00:00:00.000Z,2013-07-05T00:00:00.000Z,2013-06-30T00:00:00.000Z,5,true,SO51582,,10-4030-011052,11052,,9,24347,24347,1,15531,1139486Vi80238,8664,2337.27,186.9816,58.4318,2582.6834,,{29629112-1EA6-4CD7-A8AF-863E5E08C4DA},2013-06-30T00:00:00.000Z
51650,8,2013-06-27T00:00:00.000Z,2013-07-09T00:00:00.000Z,2013-07-04T00:00:00.000Z,5,true,SO51650,,10-4030-011011,11011,,9,27345,27345,1,7205,1039485Vi37381,8708,2294.99,183.5992,57.3748,2535.964,,{A96CA705-4C66-413C-9785-4E365E356252},2013-07-04T00:00:00.000Z
51890,8,2013-06-30T00:00:00.000Z,2013-07-12T00:00:00.000Z,2013-07-07T00:00:00.000Z,5,true,SO51890,,10-4030-015571,15571,,6,25892,25892,1,8532,922193Vi44129,8743,34.89,2.7912,0.8723,38.5535,,{340203C1-DBE1-4A03-A1AE-EE01112CE8B4},2013-07-07T00:00:00.000Z
52403,8,2013-07-10T00:00:00.000Z,2013-07-22T00:00:00.000Z,2013-07-17T00:00:00.000Z,5,true,SO52403,,10-4030-019534,19534,,4,23426,23426,1,2983,341852Vi15636,,1179.47,94.3576,29.4868,1303.3144,,{3BE426C2-B5DB-49B6-B719-61B72FAD8741},2013-07-17T00:00:00.000Z
52514,8,2013-07-12T00:00:00.000Z,2013-07-24T00:00:00.000Z,2013-07-19T00:00:00.000Z,5,true,SO52514,,10-4030-011675,11675,,1,13974,13974,1,9318,137329Vi48041,,2319.99,185.5992,57.9998,2563.589,,{C4CD99AC-2396-4E93-B661-9DED2ED4F4AE},2013-07-19T00:00:00.000Z
52899,8,2013-07-20T00:00:00.000Z,2013-08-01T00:00:00.000Z,2013-07-27T00:00:00.000Z,5,true,SO52899,,10-4030-023252,23252,,4,16132,16132,1,10937,323744Vi56416,,14.98,1.1984,0.3745,16.5529,,{F3A41A52-FE01-43AE-9DC3-5A33BF2619A8},2013-07-27T00:00:00.000Z
53005,8,2013-07-23T00:00:00.000Z,2013-08-04T00:00:00.000Z,2013-07-30T00:00:00.000Z,5,true,SO53005,,10-4030-011493,11493,,10,21231,21231,1,17900,416452Vi92822,8999,2329.98,186.3984,58.2495,2574.6279,,{314F0A6D-73C2-4AA7-ACBF-9CA64A9F4A85},2013-07-30T00:00:00.000Z
53136,8,2013-07-25T00:00:00.000Z,2013-08-06T00:00:00.000Z,2013-08-01T00:00:00.000Z,5,true,SO53136,,10-4030-013624,13624,,9,29070,29070,1,771,416959Vi3933,9016,59.98,4.7984,1.4995,66.2779,,{86484F0B-0798-4C63-9512-F9E3D8FE01A1},2013-08-01T00:00:00.000Z
53137,8,2013-07-25T00:00:00.000Z,2013-08-06T00:00:00.000Z,2013-08-01T00:00:00.000Z,5,true,SO53137,,10-4030-017484,17484,,9,16009,16009,1,12361,517495Vi63941,9016,21.98,1.7584,0.5495,24.2879,,{1EC40D3B-B9E9-4692-BA51-BD46FE8D1E18},2013-08-01T00:00:00.000Z
53139,8,2013-07-25T00:00:00.000Z,2013-08-06T00:00:00.000Z,2013-08-01T00:00:00.000Z,5,true,SO53139,,10-4030-013670,13670,,9,26668,26668,1,2963,518683Vi15494,9016,24.49,1.9592,0.6123,27.0615,,{449E5344-AA03-4144-B0C2-988B5083D01E},2013-08-01T00:00:00.000Z
53427,8,2013-07-30T00:00:00.000Z,2013-08-11T00:00:00.000Z,2013-08-06T00:00:00.000Z,5,true,SO53427,,10-4030-017992,17992,,8,26758,26758,1,5704,326873Vi29876,,31.27,2.5016,0.7818,34.5534,,{829C586A-4AD2-4C1D-A3C0-B215DD154033},2013-08-06T00:00:00.000Z
53491,8,2013-07-31T00:00:00.000Z,2013-08-12T00:00:00.000Z,2013-08-07T00:00:00.000Z,5,false,SO53491,PO13021164883,10-4020-000276,30089,276,4,1034,1034,5,4385,36016Vi23006,,202.332,19.9634,6.2386,228.534,,{A6855550-E6FB-400E-AF19-D68AABDD2299},2013-08-07T00:00:00.000Z
53526,8,2013-07-31T00:00:00.000Z,2013-08-12T00:00:00.000Z,2013-08-07T00:00:00.000Z,5,false,SO53526,PO1624140151,10-4020-000579,29486,275,3,621,621,5,15369,46692Vi79380,,34891.325,3375.6791,1054.8997,39321.9038,,{75EDE83F-8BD8-46B0-8DCD-7078E90C1575},2013-08-07T00:00:00.000Z
53576,8,2013-07-31T00:00:00.000Z,2013-08-12T00:00:00.000Z,2013-08-07T00:00:00.000Z,5,false,SO53576,PO7395119515,10-4020-000542,29915,280,1,891,891,5,16654,37671Vi86244,,44050.2084,4247.5802,1327.3688,49625.1574,,{48CB1D17-F22B-437E-B4CB-E2FAF3480D11},2013-08-07T00:00:00.000Z
